deal_id,issue_date,issuer_name,issue_type,transaction_status,nation,filing_date,offer_price,stock_1d,stock_1w,stock_1m,ipo_proceeds,market_value_before,market_value_after,exchange,security_type,technique,spread,sub_region,region,economic_sector,business_sector,bookrunner,target_market
1.54E+11,4/18/2018,GrafTech International Ltd,IPO,Live,United States,4/18/2018,15,15.5,16.25,19.06,571.46,4533.39,4533.39,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,5.37,North America,Americas,Industrials,Industrial Goods,JP Morgan Securities LLC|Credit Suisse Securities (USA) LLC|Citigroup Global Markets Inc|RBC Capital Markets|HSBC Securities (USA) Inc|BMO Capital Markets|BNP Paribas Securities Corp|CIBC Capital Markets|National Bank Financial Inc|TD Securities (USA) Inc,United States Of America (North America)
1.54E+11,4/12/2018,Pure Acquisition Corp,IPO,Live,United States,4/12/2018,10,0,0,0,414,103.5,517.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Oppenheimer & Co Inc|Earlybirdcapital Inc|I-Bankers Securities Inc,United States Of America (North America)
1.54E+11,4/11/2018,Zuora Inc,IPO,Live,United States,4/11/2018,14,20.6,19.65,20.04,177.1,1295.12,1472.22,New York Stock Exchange,Class A Common Shares,Negotiated Sale|Firm Commitment,7,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|Morgan Stanley & Co LLC|Allen & Co Inc|Jefferies LLC|Canaccord Genuity|Needham & Co LLC,United States Of America (North America)
1.54E+11,3/28/2018,Genprex Inc,IPO,Live,United States,3/28/2018,5,4.99840265,5.068243585,5.0797925,6.4,58.78,65.18,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.5,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Network 1 Financial Securities, Inc.|WallachBeth Capital LLC",United States Of America (North America)
1.54E+11,3/28/2018,Unum Therapeutics Inc,IPO,Live,United States,3/28/2018,12,10.75,10.98,11.79,69.24,281.17,350.41,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Morgan Stanley & Co LLC|Cowen & Co|Wedbush Securities, Inc.|SunTrust Robinson Humphrey",United States Of America (North America)
1.54E+11,3/27/2018,OP BANCORP,IPO,Live,United States,3/27/2018,11,12.45,12.3,12.57,25.3,145.1,170.4,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6.85,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|DA Davidson & Co Inc,United States Of America (North America)
1.54E+11,3/27/2018,Homology Medicines Inc,IPO,Live,United States,3/27/2018,16,18.7,17.66,20.01,144,433.29,577.29,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Merrill Lynch Pierce Fenner & Smith|Cowen & Co|Evercore Group|BTIG LLC,United States Of America (North America)
1.54E+11,3/22/2018,Dropbox Inc,IPO,Live,United States,3/22/2018,21,30.45,30.01,28.92,869.4,248.16,924.83,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,4.45,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|JP Morgan Securities LLC|Deutsche Bank Securities Inc|Allen & Co Inc|Merrill Lynch Pierce Fenner & Smith|RBC Capital Markets|Jefferies LLC|Macquarie Capital (USA) Inc|Canaccord Genuity|JMP Securities LLC|KeyBanc Capital Markets Inc|Piper Jaffray Cos,United States Of America (North America)
1.54E+11,3/16/2018,Tiberius Acquisition Corp,IPO,Live,United States,2/20/2018,10,0,0,0,172.5,43.13,215.63,Nasdaq,Units,Negotiated Sale|Firm Commitment,6,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Dowling & Partners Securities LLC|Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,3/15/2018,Zscaler Inc,IPO,Live,United States,3/15/2018,16,27.9,29.43,27.48,220.8,1685.3,1906.1,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co|Goldman Sachs & Co|Merrill Lynch Pierce Fenner & Smith|Barclays|Deutsche Bank Securities Inc|Credit Suisse Securities (USA) LLC|UBS Securities Inc|Robert W Baird & Co Inc|BTIG LLC|Needham & Co LLC|Stephens Inc,United States Of America (North America)
1.54E+11,3/14/2018,Arcus Biosciences Inc,IPO,Live,United States,3/14/2018,15,17.6,16.64,14.9,138,518.26,656.26,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Citigroup Global Markets Inc|Goldman Sachs & Co|Leerink Partners LLC,United States Of America (North America)
1.54E+11,3/13/2018,Bridgewater Bancshares Inc,IPO,Live,United States,1/31/2018,11.5,13.02,12.99,13.47,77.05,283.82,334.13,NA,Common Stock,Firm Commitment|Negotiated Sale,6.13,North America,Americas,Financials,Banking & Investment Services,Sandler O'Neill Partners  L.P.|DA Davidson & Co Inc,United States Of America (North America)
1.54E+11,3/7/2018,BioXcel Therapeutics Inc,IPO,Live,United States,2/27/2018,11,11,10.85,11.06,60,108.98,168.98,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Barclays|UBS Investment Bank|BMO Capital Markets|Canaccord Genuity,United States Of America (North America)
1.54E+11,2/27/2018,Union Acquisition Corp,IPO,Live,United States,2/23/2018,10,10,10.03,10.23,115,28.75,143.75,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.5,North America,Americas,Financials,Investment Holding Companies,Ladenburg Thalmann & Co|Brookline Capital Markets|I-Bankers Securities Inc,United States Of America (North America)
1.54E+11,2/16/2018,Motus Gi Holdings Inc,IPO,Live,United States,2/13/2018,5,4.11,4.76,4.85,17.5,60.36,77.86,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,8,North America,Americas,Healthcare,Healthcare Services & Equipment,Piper Jaffray Cos|Oppenheimer & Co Inc,United States Of America (North America)
1.54E+11,2/15/2018,DFB Healthcare Acquisitions Corp,IPO,Live,United States,1/31/2018,10,0,0,0,250,71.88,321.88,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Deutsche Bank Securities Inc|Leerink Partners LLC,United States Of America (North America)
1.54E+11,2/9/2018,Cardlytics Inc,IPO,Live,United States,1/29/2018,13,15.55,18.5,17.68,75.68,183.56,259.23,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Technology,Software & IT Services,Merrill Lynch Pierce Fenner & Smith|JP Morgan Securities LLC|Wells Fargo Securities LLC|SunTrust Robinson Humphrey|Raymond James & Associates Inc|KeyBanc Capital Markets Inc,United States Of America (North America)
1.54E+11,2/8/2018,Quintana Energy Services Inc,IPO,Live,United States,2/8/2018,10,9.14,9.4,9.71,96.32,344.29,344.29,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,6,North America,Americas,Energy,Energy - Fossil Fuels,Merrill Lynch Pierce Fenner & Smith|Piper Jaffray Cos|Citigroup Global Markets Inc|Barclays|Tudor Pickering & Co LLC|Evercore Group|Stephens Inc|Capital One Bank,United States Of America (North America)
1.54E+11,2/7/2018,Victory Capital Holdings Inc,IPO,Live,United States,2/7/2018,13,12.39,13.05,13,166.54,716.54,883.08,NA,Class A Common Shares,Negotiated Sale|Firm Commitment,6,North America,Americas,Financials,Banking & Investment Services,JP Morgan Securities LLC|Merrill Lynch Pierce Fenner & Smith|Morgan Stanley & Co|Barclays Capital Group|Goldman Sachs & Co|RBC Capital Markets LLC|Keefe Bruyette & Woods Inc|William Blair & Co|Sandler O'Neill Partners  L.P.|Stifel Nicolaus & Co Inc,United States Of America (North America)
1.54E+11,2/7/2018,Evolus Inc,IPO,Live,United States,2/7/2018,12,11.66,11.78,10.76,60.57,223.11,283.68,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Cantor Fitzgerald & Co|Mizuho Securities USA Inc|SunTrust Robinson Humphrey|JMP Securities LLC,United States Of America (North America)
1.54E+11,2/7/2018,Cactus Inc,IPO,Live,United States,2/7/2018,19,20.4,23.41,26.03,502.55,NA,502.55,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,6,North America,Americas,Energy,Energy - Fossil Fuels,Citigroup Global Markets Inc|Credit Suisse Securities (USA) LLC|JP Morgan Securities LLC|Merrill Lynch Pierce Fenner & Smith|Piper Jaffray Cos|Tudor Pickering & Co LLC|Barclays|RBC Capital Markets|Raymond James & Associates Inc|Scotia Capital (USA) Inc.,United States Of America (North America)
1.54E+11,2/7/2018,Mudrick Capital Acquisition Corp,IPO,Live,United States,1/26/2018,10,9.99,10.01,10.13,208,57.5,265.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,2/1/2018,FTS International LLC,IPO,Live,United States,2/1/2018,18,17.95275444,18.08819171,18.11036563,403.65,1641.56,1966.94,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,5.75,North America,Americas,Energy,Energy - Fossil Fuels,Credit Suisse Securities (USA) LLC|Morgan Stanley & Co|Barclays|Wells Fargo Securities LLC|Citigroup Global Markets Inc|Evercore Group|Guggenheim Securities LLC|Piper Jaffray Cos|Tudor Pickering & Co LLC|Cowen & Co,United States Of America (North America)
1.54E+11,2/1/2018,One Stop Systems Inc,IPO,Live,United States,2/1/2018,5,4.6,4.91,4.9,19.5,42.72,62.22,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Technology,Technology Equipment,Roth Capital Partners Inc|Benchmark Co LLC,United States Of America (North America)
1.54E+11,1/31/2018,SSLJ.Com Ltd,IPO,Live,United States,1/31/2018,5,4.34,3.92,3.98,19.1,200,219.1,Nasdaq,Class A Ordinary Shares,Firm Commitment|Negotiated Sale,6,North America,Americas,Industrials,Industrial & Commercial Services,Boustead Securities LLC,United States Of America (North America)
1.54E+11,1/31/2018,Hudson Ltd,IPO,Live,United States,1/31/2018,19,18,16.47,15,748.94,748.94,748.94,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,4.61,North America,Americas,Consumer Non-Cyclicals,Food & Drug Retailing,Credit Suisse Securities (USA) LLC|Morgan Stanley & Co LLC|UBS Securities Inc|Merrill Lynch Pierce Fenner & Smith|Goldman Sachs & Co|Banco Santander SA|BBVA Securities|BNP Paribas Securities Corp|Credit Agricole Securities Asia BV|HSBC Securities (USA) Inc|Natixis Securities Americas LLC|Raiffeisen Centrobank AG|UniCredit Bank,United States Of America (North America)
1.54E+11,1/31/2018,Ipic Entertainment Inc,IPO,Live,United States,1/31/2018,18.5,14.8,13.51,11.25,15.14,NA,NA,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,NA,North America,Americas,Consumer Cyclicals,Cyclical Consumer Services,Roth Capital Partners Inc|Telsey Advisory Group LLC,United States Of America (North America)
1.54E+11,1/31/2018,VICI Properties Inc,IPO,Live,United States,1/31/2018,20,21.01,20,19.49,1391.5,6005.58,7397.08,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,5.75,North America,Americas,Real Estate,Real Estate,Morgan Stanley & Co LLC|Goldman Sachs & Co|Merrill Lynch Pierce Fenner & Smith|Barclays Capital Group|Citigroup Inc|Deutsche Bank Securities Inc|Credit Suisse Securities (USA) LLC|UBS Securities Inc|Stifel Nicolaus & Co Inc|Citizens Financial Group Inc|Wells Fargo Securities LLC|Nomura Securities International Inc|Union Gaming Securities Asia Ltd,United States Of America (North America)
1.54E+11,1/29/2018,Mtech Acquisition Corp,IPO,Live,United States,1/29/2018,10,10.07,10.02,9.62,57.5,14.38,71.88,NA,Units,Negotiated Sale|Firm Commitment,2.5,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc|I-Bankers Securities Inc,United States Of America (North America)
1.54E+11,1/25/2018,Solid Biosciences LLC,IPO,Live,United States,1/25/2018,16,23.7,29,29.56,125,421.42,546.42,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|JP Morgan Securities LLC|Leerink Partners LLC|Nomura Securities International Inc|Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,1/25/2018,Armo Biosciences Inc,IPO,Live,United States,1/25/2018,17,29.75,33.32,46.06,147.2,369.69,516.89,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Leerink Partners LLC|BMO Capital Markets|Robert W Baird & Co Inc,United States Of America (North America)
1.54E+11,1/25/2018,"PLAYAGS, INC.",IPO,Live,United States,1/16/2018,16,18.9,19.43,20.01,188.6,374.06,562.66,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.5,North America,Americas,Consumer Cyclicals,Cyclical Consumer Products,"Credit Suisse Securities (USA) LLC|Deutsche Bank Securities Inc|Jefferies LLC|Merrill Lynch Pierce Fenner & Smith|Citigroup Global Markets Inc|Stifel Nicolaus & Co Inc|SunTrust Robinson Humphrey|Macquarie Capital Group Ltd|Nomura Securities International Inc|Roth Capital Partners Inc|Union Gaming Advisors LLC|Williams Capital Group LP|Apollo Global Management, LLC",United States Of America (North America)
1.54E+11,1/25/2018,resTORbio Inc,IPO,Live,United States,1/25/2018,15,16.23,17.04,20.85,97.75,322.94,420.69,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Merrill Lynch Pierce Fenner & Smith|Leerink Partners LLC|Evercore Group|Wedbush Securities, Inc.",United States Of America (North America)
1.54E+11,1/24/2018,Eyenovia Inc,IPO,Live,United States,1/24/2018,10,9.94,9.05,9.55,27.3,72.07,99.37,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Ladenburg Thalmann & Co|Roth Capital Partners Inc,United States Of America (North America)
1.54E+11,1/24/2018,Gordon Pointe Acquisition Corp,IPO,Live,United States,1/24/2018,10,10,10.01,9.99,125,35.94,160.94,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.5,North America,Americas,Financials,Investment Holding Companies,B Riley & Company,United States Of America (North America)
1.54E+11,1/24/2018,Menlo Therapeutics Inc,IPO,Live,United States,1/24/2018,17,28.51,35,36,136.85,253.78,390.63,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Piper Jaffray Cos|Guggenheim Securities LLC|JMP Securities LLC,United States Of America (North America)
1.54E+11,1/24/2018,Gates Industrial Corp plc,IPO,Live,United States,1/18/2018,19,18.9,19.72,17.64,841.23,4664.02,5505.24,New York Stock Exchange,Ordinary Shares,Negotiated Sale|Firm Commitment,5,North America,Americas,Industrials,Industrial & Commercial Services,Citigroup Global Markets Inc|Morgan Stanley & Co|UBS Securities Inc|Barclays Capital Group|Credit Suisse Securities (USA) LLC|Goldman Sachs & Co|RBC Capital Markets LLC|Blackstone Advisory Partners LP|Deutsche Bank Securities Inc|Wells Fargo Securities LLC|KeyBanc Capital Markets Inc|Siebert Cisneros Shank & Co|SunTrust Robinson Humphrey|Academy Securities Inc|BTIG LLC|Guggenheim Securities LLC|Current Capital Securities LLC,United States Of America (North America)
1.54E+11,1/18/2018,AmeriCold Realty Trust,IPO,Live,United States,1/18/2018,16,17.79,17.75,17.98,833.52,1109.93,1682.65,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.85,North America,Americas,Real Estate,Real Estate,Merrill Lynch Pierce Fenner & Smith|JP Morgan Securities LLC|RBC Capital Markets LLC|Rabo Securities NV|Robert W Baird & Co Inc|Citizens Bank|Raymond James|SunTrust Robinson Humphrey|BB&T Capital Markets|BTIG LLC,United States Of America (North America)
1.54E+11,1/18/2018,Nine Energy Service Inc,IPO,Live,United States,1/9/2018,23,25.76,25.76,26.03,185.15,372.24,557.39,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.75,North America,Americas,Energy,Energy - Fossil Fuels,JP Morgan Securities LLC|Goldman Sachs & Co|Wells Fargo Securities LLC|Merrill Lynch Pierce Fenner & Smith|Credit Suisse Securities (USA) LLC|Raymond James|Piper Jaffray Cos|Tudor Pickering & Co LLC|HSBC Securities (USA) Inc|UBS Securities Inc|Scotia Capital (USA) Inc.,United States Of America (North America)
1.54E+11,1/18/2018,ADT Inc,IPO,Live,United States,1/18/2018,14,11.45,11.9,11.58,1470,9015.29,10485.29,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,3.75,North America,Americas,Industrials,Industrial & Commercial Services,"Morgan Stanley & Co|Barclays|Goldman Sachs & Co|Deutsche Bank Securities Inc|RBC Capital Markets|Citigroup Global Markets Inc|Merrill Lynch Pierce Fenner & Smith|Credit Suisse Securities (USA) LLC|Imperial Capital LLC|Academy Securities Inc|Allen & Co Inc|Citizens Inc|LionTree Advisors LLC|SunTrust Robinson Humphrey|Williams Capital Group LP|Apollo Global Management, LLC",United States Of America (North America)
1.54E+11,1/17/2018,One Madison Corp,IPO,Live,United States,1/5/2018,10,10,10,9.92,300,123.75,423.75,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|Merrill Lynch Pierce Fenner & Smith|I-Bankers Securities Inc,United States Of America (North America)
1.54E+11,1/11/2018,Liberty Oilfield Services Inc,IPO,Live,United States,1/11/2018,17,21.82,22.58,18.82,248.89,NA,1172.58,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Energy,Energy - Fossil Fuels,Morgan Stanley & Co|Goldman Sachs & Co|Wells Fargo Securities LLC|Citigroup Global Markets Inc|JP Morgan Securities LLC|Evercore Group|Piper Jaffray Cos|Tudor Pickering & Co LLC|Houlihan Lokey|Intrepid Partners LLC|SunTrust Robinson Humphrey|Petrie Partners LLC,United States Of America (North America)
1.54E+11,1/11/2018,Industrial Logistics Properties Trust,IPO,Live,United States,1/2/2018,24,23.35,23.05,21.3,480,NA,1560,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6.25,North America,Americas,Real Estate,Real Estate,UBS Securities Inc|Citigroup Global Markets Inc|RBC Capital Markets|Merrill Lynch Pierce Fenner & Smith|Morgan Stanley & Co|Wells Fargo Securities LLC|B Riley & Company|BB&T Capital Markets|Janney Montgomery Scott LLC|JMP Securities LLC|Oppenheimer & Co Inc|Samuel A. Ramirez & Co.|BBVA Securities|BTIG LLC|Comerica Securities|DA Davidson & Co Inc|JonesTrading Institutional Services LLC|PNC Capital Markets,United States Of America (North America)
