Deal PermID,Dates: Issue Date,Issuer/Borrower Name Full,"Issue Type
('|')",Transaction Status,Issuer/Borrower Nation,Current Filing Date,Offer Price,"Stock Price 1 Day After Offer
(USD)","Stock Price 1 Week After Offer
(USD)","Stock Price 4 Weeks After Offer
(USD)","Proceeds Amount Incl Overallotment Sold All Markets
(USD, Millions)","Financials: Market Value Before Offer
(USD, Millions)","Financials: Market Value After Offer
(USD, Millions)","Issuer/Borrower Stock Exchange Name
('|')",Security Type,"Offering Technique
('|')",Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Economic Sector,Issuer/Borrower TRBC Business Sector,"Book Or Co-Managers
('|')","Target Market
('|')"
154087245481,2021-09-13,Pacifico Acquisition Corp,IPO,Live,United States,2021-09-07,10.00,10.05,10.05,10.14,57.50 ,14.38,71.88,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.50,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154087085951,2021-09-10,Bannix Acquisition Corp,IPO,Live,United States,2021-07-16,10.00,10.14,10.18,10.26,69.00 ,14.38,83.38,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,I-Bankers Securities Inc,United States Of America (North America)
154087082312,2021-09-09,SILVERspac Inc,IPO,Live,United States,2021-08-23,10.00,9.85,9.83,9.97,250.00 ,71.88,321.88,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Citigroup Global Markets Inc,United States Of America (North America)
154087276037,2021-09-09,Future Health ESG Corp,IPO,Live,United States,2021-08-19,10.00,9.92,10.00,10.00,200.00 ,57.50,257.50,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087280986,2021-09-09,First Light Acquisition Group Inc,IPO,Live,United States,2021-09-03,10.00,9.95,9.94,9.95,230.00 ,57.50,287.50,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,1.00,North America,Americas,Financials,Investment Holding Companies,Guggenheim Securities LLC,United States Of America (North America)
154087240616,2021-09-07,Banner Acquisition Corp,IPO,Live,United States,2021-09-07,10.00,9.92,9.91,9.95,172.50 ,43.13,215.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc,United States Of America (North America)
154087183269,2021-09-02,Digital World Acquisition Corp,IPO,Live,United States,2021-08-30,10.00,10.01,10.03,10.15,287.50 ,86.25,373.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,1.25,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
154087268840,2021-09-01,Insight Acquisition Corp,IPO,Live,United States,2021-08-11,10.00,9.84,9.86,9.95,240.00 ,69.00,309.00,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Odeon Capital Group LLC,United States Of America (North America)
154087269034,2021-09-01,DTRT Health Acquisition Corp,IPO,Live,United States,2021-08-13,10.00,10.08,10.04,10.09,230.00 ,57.50,287.50,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Odeon Capital Group LLC,United States Of America (North America)
154087125876,2021-08-31,Concord Acquisition Corp II,IPO,Live,United States,2021-06-30,10.00,9.85,9.87,9.90,280.10 ,71.88,351.97,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Cowen & Co|Amerivet Securities Inc,United States Of America (North America)
154087113545,2021-08-30,CHW Acquisition Corp,IPO,Live,United States,2021-03-17,10.00,10.01,NA,NA,125.00 ,29.25,154.25,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.25,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154087246621,2021-08-30,Alpine Acquisition Corp,IPO,Live,United States,2021-07-21,10.00,10.05,10.06,10.09,107.00 ,28.75,135.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,1.25,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
154087128783,2021-08-26,SeqLL Inc,IPO,Live,United States,2021-06-25,4.25,5.51,4.14,4.01,13.81 ,20.68,34.48,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,NA,North America,Americas,Healthcare,Healthcare Services & Equipment,Maxim Group LLC,United States Of America (North America)
154087104657,2021-08-25,Springwater Special Situations Corp,IPO,Live,United States,2021-08-25,10.00,9.85,9.89,9.99,171.19 ,45.38,216.56,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc|JonesTrading Institutional Services LLC|Ingalls & Snyder|I-Bankers Securities Inc,United States Of America (North America)
154087248268,2021-08-25,RenovoRx Inc,IPO,Live,United States,2021-08-25,9.00,NA,NA,NA,19.15 ,NA,NA,Nasdaq,Units,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Roth Capital Partners Inc|Maxim Group LLC,United States Of America (North America)
154087255063,2021-08-25,Minority Equality Opportunities Acquisition Inc,IPO,Live,United States,2021-07-28,10.00,10.06,10.08,10.18,126.50 ,28.75,155.25,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
154087262739,2021-08-25,Cascadia Acquisition Corp,IPO,Live,United States,2021-08-05,10.00,NA,NA,NA,150.00 ,43.13,193.13,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087127519,2021-08-19,Waverley Capital Acquisition Corp 1,IPO,Live,United States,2021-08-02,10.00,9.93,9.98,9.86,214.87 ,57.50,272.37,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Evercore Group|Morgan Stanley & Co LLC,United States Of America (North America)
154086882069,2021-08-12,Jupiter Acquisition Corp,IPO,Live,United States,2021-08-12,10.00,9.78,9.79,9.79,157.62 ,43.13,193.30,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Nomura Securities International Inc|Brookline Capital Markets|Ladenburg Thalmann & Co,United States Of America (North America)
154087093552,2021-08-12,CENAQ Energy Corp,IPO,Live,United States,2021-08-12,10.00,9.92,9.93,NA,172.50 ,43.13,215.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Imperial Capital LLC|I-Bankers Securities Inc,United States Of America (North America)
154087200582,2021-08-12,Dermata Therapeutics Inc,IPO,Live,United States,2021-08-06,7.00,5.28,4.69,4.59,18.00 ,13.38,31.38,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,8.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Maxim Group LLC|Brookline Capital Markets,United States Of America (North America)
154087213685,2021-08-12,Newlake Capital Partners Inc,IPO,Live,United States,2021-07-23,26.00,NA,30.00,30.00,101.55 ,450.58,552.13,OTC,Common Stock,Negotiated Sale,6.00,North America,Americas,Real Estate,Real Estate,Not Applicable|Ladenburg Thalmann & Co|Compass Point Research & Trading LLC|Loop Capital Markets,United States Of America (North America)
154087229145,2021-08-12,Datchat Inc,IPO,Live,United States,2021-08-09,4.15,3.78,6.20,6.31,12.00 ,111.11,123.11,Nasdaq,Units,Firm Commitment|Negotiated Sale,7.95,North America,Americas,Technology,Software & IT Services,EF Hutton|US Tiger Securities Inc|WestPark Capital Inc,United States Of America (North America)
154087229708,2021-08-12,Armada Acquisition Corp I,IPO,Live,United States,2021-07-02,10.00,9.79,9.82,9.88,150.00 ,51.75,201.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,1.00,North America,Americas,Financials,Investment Holding Companies,Northland Capital Markets|B Riley FBR,United States Of America (North America)
154087234369,2021-08-12,Axonprime Infrastructure Acquisition Corp,IPO,Live,United States,2021-08-10,10.00,9.90,9.85,NA,150.00 ,43.13,193.13,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Morgan Stanley & Co LLC,United States Of America (North America)
154087244097,2021-08-12,Kensington Capital Acquisition Corp V,IPO,Live,United States,2021-08-09,10.00,10.14,10.07,10.13,276.00 ,74.75,350.75,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,UBS Securities LLC|Stifel Nicolaus & Co Inc|Robert W Baird & Co Inc|Drexel Hamilton LLC|Earlybirdcapital Inc,United States Of America (North America)
154087235996,2021-08-11,Afternext Healthtech Acquisition Corp,IPO,Live,United States,2021-08-11,10.00,9.87,9.90,NA,250.00 ,71.88,312.50,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Deutsche Bank Securities Inc|BofA Securities Inc|Amerivet Securities Inc|Siebert Williams Shank & Co,United States Of America (North America)
154087242431,2021-08-11,"Southern States Bancshares Inc,Anniston,Alabama",IPO,Live,United States,2021-07-30,19.00,19.80,19.11,19.73,43.70 ,146.61,171.24,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|Truist Securities Inc|Performance Trust Capital|Hovde Group LLC,United States Of America (North America)
154087085959,2021-08-10,TPB Acquisition Corp I,IPO,Live,United States,2021-07-27,10.00,NA,9.98,NA,180.36 ,50.31,218.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Barclays Capital Inc|Code Advisors,United States Of America (North America)
154087097031,2021-08-10,10X Capital Venture Acquisition Corp II,IPO,Live,United States,2021-08-10,10.00,NA,9.94,10.00,200.00 ,76.67,276.67,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087101965,2021-08-10,Chardan NexTech Acquisition 2 Corp,IPO,Live,United States,2021-07-23,10.00,10.06,10.09,10.17,126.50 ,31.63,137.50,Nasdaq,Units,Firm Commitment|Negotiated Sale,0.45,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC|B Riley Securities Inc,United States Of America (North America)
154087109006,2021-08-10,Decarbonization Plus Acquisition Corp IV,IPO,Live,United States,2021-07-29,10.00,10.04,10.03,10.03,316.25 ,79.06,343.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|Citigroup Global Markets Inc,United States Of America (North America)
154087207606,2021-08-10,PONO Capital Corp,IPO,Live,United States,2021-07-23,10.00,10.01,10.05,NA,115.00 ,NA,129.69,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Kingswood Capital Markets LLC,United States Of America (North America)
154087209946,2021-08-09,Avista Public Acquisition Corp II,IPO,Live,United States,2021-08-09,10.00,10.02,10.03,NA,230.00 ,57.50,250.00,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
154087230729,2021-08-09,Conyers Park III Acquisition Corp,IPO,Live,United States,2021-08-09,10.00,NA,10.00,10.09,357.00 ,100.63,437.50,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|Goldman Sachs & Co|JP Morgan Securities LLC,United States Of America (North America)
154087242477,2021-08-09,Abri Spac I Inc,IPO,Live,United States,2021-08-09,10.00,10.08,10.07,10.10,57.34 ,14.38,71.71,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154087243527,2021-08-09,Eliem Therapeutics Inc,IPO,Live,United States,2021-08-09,12.50,20.63,16.83,28.61,92.00 ,236.98,328.98,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,SVB Leerink LLC|Evercore Group|Stifel Nicolaus & Co Inc|Guggenheim Securities LLC,United States Of America (North America)
154087136264,2021-08-05,Riverview Acquisition Corp,IPO,Live,United States,2021-04-07,10.00,NA,NA,9.94,250.00 ,71.88,321.88,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Stephens Inc,United States Of America (North America)
154087234521,2021-08-05,Roth CH Acquisition IV Co,IPO,Live,United States,2021-08-05,10.00,10.03,10.05,10.11,115.00 ,28.75,143.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,"Roth Capital Partners Inc|Craig-Hallum, Inc.",United States Of America (North America)
154087243919,2021-08-05,Adagio Therapeutics Inc,IPO,Live,United States,2021-08-02,17.00,23.06,26.66,42.39,355.81 ,307.07,662.88,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Stifel Nicolaus & Co Inc|Guggenheim Securities LLC,United States Of America (North America)
154087063612,2021-08-04,Gladstone Acquisition Corp,IPO,Live,United States,2021-02-09,10.00,10.02,10.06,10.07,104.92 ,25.00,129.92,Nasdaq,Units,Firm Commitment|Negotiated Sale,0.80,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
154087236023,2021-08-04,Weber Inc,IPO,Live,United States,2021-07-27,14.00,18.07,15.71,16.75,287.50 ,NA,NA,New York Stock Exchange,Class A Common Shares,Negotiated Sale|Firm Commitment,5.00,North America,Americas,Consumer Cyclicals,Cyclical Consumer Products,Goldman Sachs & Co|BofA Securities Inc|JP Morgan Securities LLC|BMO Capital Markets|Citigroup Global Markets Inc|UBS Securities LLC|Wells Fargo Securities LLC|KeyBanc Capital Markets Inc|Academy Securities Inc|Cabrera Capital Markets Inc|Siebert Williams Shank & Co|Telsey Advisory Group LLC,United States Of America (North America)
154087253989,2021-08-04,European Wax Center Inc,IPO,Live,United States,2021-07-28,17.00,22.35,21.65,23.75,207.23 ,NA,NA,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Consumer Non-Cyclicals,Personal & Household Products & Services,Morgan Stanley & Co LLC|BofA Securities Inc|Jefferies LLC|Citigroup Global Markets Inc|Guggenheim Securities LLC|Truist Securities Inc|Robert W Baird & Co Inc|Telsey Advisory Group LLC|Academy Securities Inc|Penserra Capital Management LLC|R Seelaus & Company Inc,United States Of America (North America)
154087067015,2021-08-03,AMCI Acquisition Corp II,IPO,Live,United States,2021-06-14,10.00,9.91,9.90,NA,150.00 ,50.31,200.31,Nasdaq,Units,Negotiated Sale|Firm Commitment,1.00,North America,Americas,Financials,Investment Holding Companies,Evercore Group|I-Bankers Securities Inc,United States Of America (North America)
154087088183,2021-08-02,Healthwell Acquisition Corp I,IPO,Live,United States,2021-02-23,10.00,NA,NA,9.95,250.00 ,71.88,321.88,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
154086940512,2021-07-29,IN8bio Inc,IPO,Live,United States,2021-07-22,10.00,NA,NA,7.35,40.00 ,147.55,187.55,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,B Riley FBR,United States Of America (North America)
154087171041,2021-07-29,XPAC Acquisition Corp,IPO,Live,United States,2021-06-01,10.00,9.86,9.90,9.85,219.61 ,57.50,277.11,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc,United States Of America (North America)
154087234727,2021-07-29,Omega Therapeutics Inc,IPO,Live,United States,2021-07-26,17.00,NA,NA,19.07,141.12 ,2519.09,2660.21,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Goldman Sachs & Co|Jefferies LLC|Piper Sandler & Co|Wedbush Securities, Inc.",United States Of America (North America)
154087234730,2021-07-29,Immuneering Corp,IPO,Live,United States,2021-07-26,15.00,NA,NA,26.64,129.38 ,74.25,365.84,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Cowen & Co|Guggenheim Securities LLC,United States Of America (North America)
154087235588,2021-07-29,RxSight Inc,IPO,Live,United States,2021-07-26,16.00,17.32,13.37,15.69,131.98 ,3131.33,3263.31,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|BofA Securities Inc|SVB Leerink LLC|Wells Fargo Securities LLC|BTIG LLC,United States Of America (North America)
154087235688,2021-07-29,Rani Therapeutics Holdings Inc,IPO,Live,United States,2021-07-26,11.00,NA,NA,20.00,84.33 ,NA,528.09,Nasdaq,Class A Ordinary Shares,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BofA Securities Inc|Stifel Nicolaus & Co Inc|Cantor Fitzgerald & Co|Canaccord Genuity LLC|BTIG LLC,United States Of America (North America)
154087236014,2021-07-29,Tenaya Therapeutics Inc,IPO,Live,United States,2021-07-26,15.00,NA,NA,26.66,207.00 ,2459.23,2666.23,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Cowen & Co|Piper Sandler & Co|Chardan Capital Markets LLC,United States Of America (North America)
